,stimulus,Task1,Task2_single,Task2_mix,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic,rata,intensity_pleasantness,rata_intensity_pleasantness
317,AM966,0,0,1,0.5563333333,0.6736666667,0.1266666666,0.26,0.1533333334,0.2933333334,0.0266666666,0.0,0.22,0.1399999999999999,0.2066666666,0.0133333334,0.1933333334,0.0466666666,0.02,0.42,0.0466666666,0.0533333334,0.06,0.0,0.0,0.0,0.0333333334,0.0,0.0,0.0,0.0,0.0,0.02,0.0066666666,0.0,0.0533333334,0.0466666666,0.0,0.0,0.0,0.0066666666,0.0133333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533333334,0.02,0.0266666666,0.04,0.0,0.0,0.0133333334,"[0.1266666666, 0.26, 0.1533333334, 0.2933333334, 0.0266666666, 0.0, 0.22000000000000003, 0.13999999999999999, 0.20666666660000002, 0.0133333334, 0.1933333334, 0.046666666600000004, 0.02, 0.42000000000000004, 0.046666666600000004, 0.0533333334, 0.06, 0.0, 0.0, 0.0, 0.0333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0066666666, 0.0, 0.0533333334, 0.046666666600000004, 0.0, 0.0, 0.0, 0.0066666666, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.02, 0.0266666666, 0.04, 0.0, 0.0, 0.0133333334]","[0.5563333333, 0.6736666667]","[0.5563333333, 0.6736666667, 0.1266666666, 0.26, 0.1533333334, 0.2933333334, 0.0266666666, 0.0, 0.22000000000000003, 0.13999999999999999, 0.20666666660000002, 0.0133333334, 0.1933333334, 0.046666666600000004, 0.02, 0.42000000000000004, 0.046666666600000004, 0.0533333334, 0.06, 0.0, 0.0, 0.0, 0.0333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0066666666, 0.0, 0.0533333334, 0.046666666600000004, 0.0, 0.0, 0.0, 0.0066666666, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.02, 0.0266666666, 0.04, 0.0, 0.0, 0.0133333334]"
318,AM969,0,0,1,0.5946666667,0.5103333333,0.0733333334,0.0,0.1066666665999999,0.0266666666,0.0266666666,0.04,0.0666666666,0.08,0.06,0.0133333334,0.0,0.0,0.0,0.1466666666,0.08,0.06,0.1,0.04,0.0333333334,0.1399999999999999,0.0466666666,0.2133333334,0.0333333334,0.0733333334,0.0,0.0,0.0533333334,0.0066666666,0.22,0.0533333334,0.06,0.0466666666,0.3133333334,0.04,0.06,0.0933333334,0.0066666666,0.0,0.0066666666,0.02,0.02,0.0,0.0,0.0,0.06,0.0466666666,0.0333333334,0.0333333334,0.0,0.0,0.0066666666,"[0.0733333334, 0.0, 0.10666666659999999, 0.0266666666, 0.0266666666, 0.04, 0.06666666660000001, 0.08, 0.06, 0.0133333334, 0.0, 0.0, 0.0, 0.1466666666, 0.08, 0.06, 0.1, 0.04, 0.0333333334, 0.13999999999999999, 0.046666666600000004, 0.2133333334, 0.0333333334, 0.0733333334, 0.0, 0.0, 0.0533333334, 0.0066666666, 0.22000000000000003, 0.0533333334, 0.06, 0.046666666600000004, 0.3133333334, 0.04, 0.06, 0.0933333334, 0.0066666666, 0.0, 0.0066666666, 0.02, 0.02, 0.0, 0.0, 0.0, 0.06, 0.046666666600000004, 0.0333333334, 0.0333333334, 0.0, 0.0, 0.0066666666]","[0.5946666667, 0.5103333333]","[0.5946666667, 0.5103333333, 0.0733333334, 0.0, 0.10666666659999999, 0.0266666666, 0.0266666666, 0.04, 0.06666666660000001, 0.08, 0.06, 0.0133333334, 0.0, 0.0, 0.0, 0.1466666666, 0.08, 0.06, 0.1, 0.04, 0.0333333334, 0.13999999999999999, 0.046666666600000004, 0.2133333334, 0.0333333334, 0.0733333334, 0.0, 0.0, 0.0533333334, 0.0066666666, 0.22000000000000003, 0.0533333334, 0.06, 0.046666666600000004, 0.3133333334, 0.04, 0.06, 0.0933333334, 0.0066666666, 0.0, 0.0066666666, 0.02, 0.02, 0.0, 0.0, 0.0, 0.06, 0.046666666600000004, 0.0333333334, 0.0333333334, 0.0, 0.0, 0.0066666666]"
319,AM990,0,0,1,0.5383333333,0.5576666667,0.04,0.0,0.06,0.0,0.0266666666,0.0066666666,0.08,0.1066666665999999,0.4333333333999999,0.1466666666,0.12,0.1866666666,0.0,0.4533333334,0.0133333334,0.0266666666,0.0,0.0,0.0133333334,0.0133333334,0.0133333334,0.0,0.0266666666,0.0,0.0133333334,0.0333333334,0.02,0.0,0.0866666666,0.12,0.1666666666,0.0,0.0,0.0,0.0133333334,0.0866666666,0.0,0.0,0.0,0.04,0.0333333334,0.0,0.06,0.0266666666,0.0,0.0,0.0,0.0133333334,0.02,0.0,0.0,"[0.04, 0.0, 0.06, 0.0, 0.0266666666, 0.0066666666, 0.08, 0.10666666659999999, 0.43333333339999996, 0.1466666666, 0.12, 0.1866666666, 0.0, 0.4533333334, 0.0133333334, 0.0266666666, 0.0, 0.0, 0.0133333334, 0.0133333334, 0.0133333334, 0.0, 0.0266666666, 0.0, 0.0133333334, 0.0333333334, 0.02, 0.0, 0.0866666666, 0.12, 0.1666666666, 0.0, 0.0, 0.0, 0.0133333334, 0.0866666666, 0.0, 0.0, 0.0, 0.04, 0.0333333334, 0.0, 0.06, 0.0266666666, 0.0, 0.0, 0.0, 0.0133333334, 0.02, 0.0, 0.0]","[0.5383333333, 0.5576666667]","[0.5383333333, 0.5576666667, 0.04, 0.0, 0.06, 0.0, 0.0266666666, 0.0066666666, 0.08, 0.10666666659999999, 0.43333333339999996, 0.1466666666, 0.12, 0.1866666666, 0.0, 0.4533333334, 0.0133333334, 0.0266666666, 0.0, 0.0, 0.0133333334, 0.0133333334, 0.0133333334, 0.0, 0.0266666666, 0.0, 0.0133333334, 0.0333333334, 0.02, 0.0, 0.0866666666, 0.12, 0.1666666666, 0.0, 0.0, 0.0, 0.0133333334, 0.0866666666, 0.0, 0.0, 0.0, 0.04, 0.0333333334, 0.0, 0.06, 0.0266666666, 0.0, 0.0, 0.0, 0.0133333334, 0.02, 0.0, 0.0]"
320,AN176,0,0,1,0.4623333333,0.5666666667,0.1533333334,0.0533333334,0.08,0.0533333334,0.18,0.04,0.1,0.1,0.1866666666,0.0666666666,0.02,0.0533333334,0.0,0.3399999999999999,0.1,0.1,0.1133333334,0.0666666666,0.02,0.0,0.0,0.0,0.0266666666,0.02,0.0,0.0866666666,0.0266666666,0.0,0.0,0.0266666666,0.02,0.0,0.0,0.0266666666,0.0133333334,0.0933333334,0.0,0.0,0.0,0.0,0.0733333334,0.0266666666,0.0,0.02,0.0133333334,0.0133333334,0.0,0.1066666665999999,0.0733333334,0.0,0.02,"[0.1533333334, 0.0533333334, 0.08, 0.0533333334, 0.18, 0.04, 0.1, 0.1, 0.1866666666, 0.06666666660000001, 0.02, 0.0533333334, 0.0, 0.33999999999999997, 0.1, 0.1, 0.1133333334, 0.06666666660000001, 0.02, 0.0, 0.0, 0.0, 0.0266666666, 0.02, 0.0, 0.0866666666, 0.0266666666, 0.0, 0.0, 0.0266666666, 0.02, 0.0, 0.0, 0.0266666666, 0.0133333334, 0.0933333334, 0.0, 0.0, 0.0, 0.0, 0.0733333334, 0.0266666666, 0.0, 0.02, 0.0133333334, 0.0133333334, 0.0, 0.10666666659999999, 0.0733333334, 0.0, 0.02]","[0.4623333333, 0.5666666667]","[0.4623333333, 0.5666666667, 0.1533333334, 0.0533333334, 0.08, 0.0533333334, 0.18, 0.04, 0.1, 0.1, 0.1866666666, 0.06666666660000001, 0.02, 0.0533333334, 0.0, 0.33999999999999997, 0.1, 0.1, 0.1133333334, 0.06666666660000001, 0.02, 0.0, 0.0, 0.0, 0.0266666666, 0.02, 0.0, 0.0866666666, 0.0266666666, 0.0, 0.0, 0.0266666666, 0.02, 0.0, 0.0, 0.0266666666, 0.0133333334, 0.0933333334, 0.0, 0.0, 0.0, 0.0, 0.0733333334, 0.0266666666, 0.0, 0.02, 0.0133333334, 0.0133333334, 0.0, 0.10666666659999999, 0.0733333334, 0.0, 0.02]"
321,AN301,0,0,1,0.4933333333,0.5519999999999999,0.0266666666,0.08,0.1,0.04,0.1466666666,0.0266666666,0.1266666666,0.18,0.0466666666,0.0333333334,0.0,0.0133333334,0.0133333334,0.2799999999999999,0.1333333334,0.0933333334,0.04,0.0533333334,0.0133333334,0.06,0.0266666666,0.0533333334,0.02,0.0533333334,0.0,0.0533333334,0.0666666666,0.0,0.02,0.1,0.0333333334,0.02,0.0,0.02,0.02,0.0533333334,0.0,0.0,0.0,0.0,0.0933333334,0.0533333334,0.0,0.04,0.0266666666,0.0266666666,0.0,0.0466666666,0.0733333334,0.04,0.0133333334,"[0.0266666666, 0.08, 0.1, 0.04, 0.1466666666, 0.0266666666, 0.1266666666, 0.18, 0.046666666600000004, 0.0333333334, 0.0, 0.0133333334, 0.0133333334, 0.27999999999999997, 0.1333333334, 0.0933333334, 0.04, 0.0533333334, 0.0133333334, 0.06, 0.0266666666, 0.0533333334, 0.02, 0.0533333334, 0.0, 0.0533333334, 0.06666666660000001, 0.0, 0.02, 0.1, 0.0333333334, 0.02, 0.0, 0.02, 0.02, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0933333334, 0.0533333334, 0.0, 0.04, 0.0266666666, 0.0266666666, 0.0, 0.046666666600000004, 0.0733333334, 0.04, 0.0133333334]","[0.4933333333, 0.5519999999999999]","[0.4933333333, 0.5519999999999999, 0.0266666666, 0.08, 0.1, 0.04, 0.1466666666, 0.0266666666, 0.1266666666, 0.18, 0.046666666600000004, 0.0333333334, 0.0, 0.0133333334, 0.0133333334, 0.27999999999999997, 0.1333333334, 0.0933333334, 0.04, 0.0533333334, 0.0133333334, 0.06, 0.0266666666, 0.0533333334, 0.02, 0.0533333334, 0.0, 0.0533333334, 0.06666666660000001, 0.0, 0.02, 0.1, 0.0333333334, 0.02, 0.0, 0.02, 0.02, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0933333334, 0.0533333334, 0.0, 0.04, 0.0266666666, 0.0266666666, 0.0, 0.046666666600000004, 0.0733333334, 0.04, 0.0133333334]"
322,AN303,0,0,1,0.5443333333,0.5820000000000001,0.0666666666,0.0,0.18,0.0266666666,0.2466666666,0.0533333334,0.0466666666,0.0533333334,0.04,0.0,0.0,0.0266666666,0.0,0.1933333334,0.0333333334,0.0333333334,0.0266666666,0.04,0.02,0.2533333333999999,0.3666666665999999,0.02,0.24,0.0133333334,0.0133333334,0.04,0.0333333334,0.08,0.04,0.0066666666,0.0133333334,0.02,0.02,0.04,0.0066666666,0.0533333334,0.0,0.0,0.0,0.0,0.0533333334,0.02,0.0,0.0,0.0,0.0266666666,0.0333333334,0.0466666666,0.0866666666,0.0,0.0266666666,"[0.06666666660000001, 0.0, 0.18, 0.0266666666, 0.2466666666, 0.0533333334, 0.046666666600000004, 0.0533333334, 0.04, 0.0, 0.0, 0.0266666666, 0.0, 0.1933333334, 0.0333333334, 0.0333333334, 0.0266666666, 0.04, 0.02, 0.25333333339999997, 0.36666666659999997, 0.02, 0.24, 0.0133333334, 0.0133333334, 0.04, 0.0333333334, 0.08, 0.04, 0.0066666666, 0.0133333334, 0.02, 0.02, 0.04, 0.0066666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.02, 0.0, 0.0, 0.0, 0.0266666666, 0.0333333334, 0.046666666600000004, 0.0866666666, 0.0, 0.0266666666]","[0.5443333333, 0.5820000000000001]","[0.5443333333, 0.5820000000000001, 0.06666666660000001, 0.0, 0.18, 0.0266666666, 0.2466666666, 0.0533333334, 0.046666666600000004, 0.0533333334, 0.04, 0.0, 0.0, 0.0266666666, 0.0, 0.1933333334, 0.0333333334, 0.0333333334, 0.0266666666, 0.04, 0.02, 0.25333333339999997, 0.36666666659999997, 0.02, 0.24, 0.0133333334, 0.0133333334, 0.04, 0.0333333334, 0.08, 0.04, 0.0066666666, 0.0133333334, 0.02, 0.02, 0.04, 0.0066666666, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.02, 0.0, 0.0, 0.0, 0.0266666666, 0.0333333334, 0.046666666600000004, 0.0866666666, 0.0, 0.0266666666]"
323,AN307,0,0,1,0.5463333333,0.4676666667,0.06,0.0,0.1,0.0466666666,0.1133333334,0.0,0.0666666666,0.0733333334,0.1466666666,0.0,0.0133333334,0.0533333334,0.0133333334,0.2533333333999999,0.0666666666,0.0933333334,0.0333333334,0.04,0.02,0.1466666666,0.0666666666,0.1133333334,0.04,0.0933333334,0.0133333334,0.02,0.0,0.0,0.0333333334,0.06,0.0866666666,0.1733333333999999,0.1066666665999999,0.0266666666,0.0,0.1666666666,0.0,0.0466666666,0.0133333334,0.16,0.0,0.0333333334,0.0466666666,0.0466666666,0.0,0.0066666666,0.0,0.0,0.0066666666,0.0,0.02,"[0.06, 0.0, 0.1, 0.046666666600000004, 0.1133333334, 0.0, 0.06666666660000001, 0.0733333334, 0.1466666666, 0.0, 0.0133333334, 0.0533333334, 0.0133333334, 0.25333333339999997, 0.06666666660000001, 0.0933333334, 0.0333333334, 0.04, 0.02, 0.1466666666, 0.06666666660000001, 0.1133333334, 0.04, 0.0933333334, 0.0133333334, 0.02, 0.0, 0.0, 0.0333333334, 0.06, 0.0866666666, 0.17333333339999998, 0.10666666659999999, 0.0266666666, 0.0, 0.1666666666, 0.0, 0.046666666600000004, 0.0133333334, 0.16, 0.0, 0.0333333334, 0.046666666600000004, 0.046666666600000004, 0.0, 0.0066666666, 0.0, 0.0, 0.0066666666, 0.0, 0.02]","[0.5463333333, 0.4676666667]","[0.5463333333, 0.4676666667, 0.06, 0.0, 0.1, 0.046666666600000004, 0.1133333334, 0.0, 0.06666666660000001, 0.0733333334, 0.1466666666, 0.0, 0.0133333334, 0.0533333334, 0.0133333334, 0.25333333339999997, 0.06666666660000001, 0.0933333334, 0.0333333334, 0.04, 0.02, 0.1466666666, 0.06666666660000001, 0.1133333334, 0.04, 0.0933333334, 0.0133333334, 0.02, 0.0, 0.0, 0.0333333334, 0.06, 0.0866666666, 0.17333333339999998, 0.10666666659999999, 0.0266666666, 0.0, 0.1666666666, 0.0, 0.046666666600000004, 0.0133333334, 0.16, 0.0, 0.0333333334, 0.046666666600000004, 0.046666666600000004, 0.0, 0.0066666666, 0.0, 0.0, 0.0066666666, 0.0, 0.02]"
324,AN368,0,0,1,0.6226666667,0.5783333333,0.2133333334,0.54,0.1666666666,0.0133333334,0.0133333334,0.02,0.0333333334,0.0,0.0733333334,0.0733333334,0.0133333334,0.0133333334,0.02,0.2,0.0533333334,0.0133333334,0.0466666666,0.0,0.0,0.02,0.1466666666,0.0466666666,0.0933333334,0.1266666666,0.0,0.12,0.0,0.0,0.0,0.0466666666,0.0133333334,0.02,0.0066666666,0.0333333334,0.0333333334,0.08,0.0133333334,0.0133333334,0.0,0.0,0.0,0.06,0.0,0.0,0.08,0.0266666666,0.0533333334,0.0066666666,0.06,0.0333333334,0.0266666666,"[0.2133333334, 0.54, 0.1666666666, 0.0133333334, 0.0133333334, 0.02, 0.0333333334, 0.0, 0.0733333334, 0.0733333334, 0.0133333334, 0.0133333334, 0.02, 0.2, 0.0533333334, 0.0133333334, 0.046666666600000004, 0.0, 0.0, 0.02, 0.1466666666, 0.046666666600000004, 0.0933333334, 0.1266666666, 0.0, 0.12, 0.0, 0.0, 0.0, 0.046666666600000004, 0.0133333334, 0.02, 0.0066666666, 0.0333333334, 0.0333333334, 0.08, 0.0133333334, 0.0133333334, 0.0, 0.0, 0.0, 0.06, 0.0, 0.0, 0.08, 0.0266666666, 0.0533333334, 0.0066666666, 0.06, 0.0333333334, 0.0266666666]","[0.6226666667, 0.5783333333]","[0.6226666667, 0.5783333333, 0.2133333334, 0.54, 0.1666666666, 0.0133333334, 0.0133333334, 0.02, 0.0333333334, 0.0, 0.0733333334, 0.0733333334, 0.0133333334, 0.0133333334, 0.02, 0.2, 0.0533333334, 0.0133333334, 0.046666666600000004, 0.0, 0.0, 0.02, 0.1466666666, 0.046666666600000004, 0.0933333334, 0.1266666666, 0.0, 0.12, 0.0, 0.0, 0.0, 0.046666666600000004, 0.0133333334, 0.02, 0.0066666666, 0.0333333334, 0.0333333334, 0.08, 0.0133333334, 0.0133333334, 0.0, 0.0, 0.0, 0.06, 0.0, 0.0, 0.08, 0.0266666666, 0.0533333334, 0.0066666666, 0.06, 0.0333333334, 0.0266666666]"
325,AN446,0,0,1,0.5513333333,0.421,0.1066666665999999,0.0333333334,0.1533333334,0.0866666666,0.0733333334,0.0533333334,0.0466666666,0.0666666666,0.1133333334,0.0,0.0333333334,0.0333333334,0.0,0.0866666666,0.04,0.0,0.02,0.0066666666,0.0066666666,0.0133333334,0.02,0.0,0.0133333334,0.0333333334,0.0,0.1466666666,0.0,0.0066666666,0.04,0.1133333334,0.1399999999999999,0.0733333334,0.1066666665999999,0.0466666666,0.0266666666,0.26,0.02,0.0266666666,0.0,0.0266666666,0.0466666666,0.0,0.0133333334,0.0266666666,0.0266666666,0.1133333334,0.06,0.0533333334,0.02,0.06,0.06,"[0.10666666659999999, 0.0333333334, 0.1533333334, 0.0866666666, 0.0733333334, 0.0533333334, 0.046666666600000004, 0.06666666660000001, 0.1133333334, 0.0, 0.0333333334, 0.0333333334, 0.0, 0.0866666666, 0.04, 0.0, 0.02, 0.0066666666, 0.0066666666, 0.0133333334, 0.02, 0.0, 0.0133333334, 0.0333333334, 0.0, 0.1466666666, 0.0, 0.0066666666, 0.04, 0.1133333334, 0.13999999999999999, 0.0733333334, 0.10666666659999999, 0.046666666600000004, 0.0266666666, 0.26, 0.02, 0.0266666666, 0.0, 0.0266666666, 0.046666666600000004, 0.0, 0.0133333334, 0.0266666666, 0.0266666666, 0.1133333334, 0.06, 0.0533333334, 0.02, 0.06, 0.06]","[0.5513333333, 0.421]","[0.5513333333, 0.421, 0.10666666659999999, 0.0333333334, 0.1533333334, 0.0866666666, 0.0733333334, 0.0533333334, 0.046666666600000004, 0.06666666660000001, 0.1133333334, 0.0, 0.0333333334, 0.0333333334, 0.0, 0.0866666666, 0.04, 0.0, 0.02, 0.0066666666, 0.0066666666, 0.0133333334, 0.02, 0.0, 0.0133333334, 0.0333333334, 0.0, 0.1466666666, 0.0, 0.0066666666, 0.04, 0.1133333334, 0.13999999999999999, 0.0733333334, 0.10666666659999999, 0.046666666600000004, 0.0266666666, 0.26, 0.02, 0.0266666666, 0.0, 0.0266666666, 0.046666666600000004, 0.0, 0.0133333334, 0.0266666666, 0.0266666666, 0.1133333334, 0.06, 0.0533333334, 0.02, 0.06, 0.06]"
326,AN561,0,0,1,0.6023333333,0.4973333333,0.1,0.0,0.1533333334,0.0,0.1133333334,0.0466666666,0.1,0.0,0.1266666666,0.0066666666,0.0466666666,0.04,0.0,0.2266666665999999,0.0733333334,0.0866666666,0.0866666666,0.0266666666,0.0266666666,0.1266666666,0.36,0.0266666666,0.1866666666,0.0133333334,0.0466666666,0.0266666666,0.0,0.0733333334,0.02,0.0866666666,0.0733333334,0.08,0.0933333334,0.0533333334,0.0733333334,0.18,0.0066666666,0.0266666666,0.0,0.0066666666,0.0133333334,0.0,0.02,0.0,0.0133333334,0.06,0.0,0.02,0.04,0.0,0.02,"[0.1, 0.0, 0.1533333334, 0.0, 0.1133333334, 0.046666666600000004, 0.1, 0.0, 0.1266666666, 0.0066666666, 0.046666666600000004, 0.04, 0.0, 0.22666666659999998, 0.0733333334, 0.0866666666, 0.0866666666, 0.0266666666, 0.0266666666, 0.1266666666, 0.36, 0.0266666666, 0.1866666666, 0.0133333334, 0.046666666600000004, 0.0266666666, 0.0, 0.0733333334, 0.02, 0.0866666666, 0.0733333334, 0.08, 0.0933333334, 0.0533333334, 0.0733333334, 0.18, 0.0066666666, 0.0266666666, 0.0, 0.0066666666, 0.0133333334, 0.0, 0.02, 0.0, 0.0133333334, 0.06, 0.0, 0.02, 0.04, 0.0, 0.02]","[0.6023333333, 0.4973333333]","[0.6023333333, 0.4973333333, 0.1, 0.0, 0.1533333334, 0.0, 0.1133333334, 0.046666666600000004, 0.1, 0.0, 0.1266666666, 0.0066666666, 0.046666666600000004, 0.04, 0.0, 0.22666666659999998, 0.0733333334, 0.0866666666, 0.0866666666, 0.0266666666, 0.0266666666, 0.1266666666, 0.36, 0.0266666666, 0.1866666666, 0.0133333334, 0.046666666600000004, 0.0266666666, 0.0, 0.0733333334, 0.02, 0.0866666666, 0.0733333334, 0.08, 0.0933333334, 0.0533333334, 0.0733333334, 0.18, 0.0066666666, 0.0266666666, 0.0, 0.0066666666, 0.0133333334, 0.0, 0.02, 0.0, 0.0133333334, 0.06, 0.0, 0.02, 0.04, 0.0, 0.02]"
327,AN955,0,0,1,0.534,0.5193333333,0.0733333334,0.0,0.0733333334,0.1066666665999999,0.08,0.04,0.1066666665999999,0.1266666666,0.2333333334,0.0266666666,0.02,0.1733333333999999,0.0066666666,0.4133333333999999,0.1,0.0666666666,0.0733333334,0.0333333334,0.0,0.0533333334,0.0,0.0333333334,0.0466666666,0.0,0.0,0.0066666666,0.0,0.0,0.0,0.0066666666,0.02,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.02,0.0066666666,0.0333333334,0.0,0.0933333334,0.1266666666,0.1,0.02,0.26,0.0933333334,0.0533333334,0.0466666666,"[0.0733333334, 0.0, 0.0733333334, 0.10666666659999999, 0.08, 0.04, 0.10666666659999999, 0.1266666666, 0.2333333334, 0.0266666666, 0.02, 0.17333333339999998, 0.0066666666, 0.41333333339999995, 0.1, 0.06666666660000001, 0.0733333334, 0.0333333334, 0.0, 0.0533333334, 0.0, 0.0333333334, 0.046666666600000004, 0.0, 0.0, 0.0066666666, 0.0, 0.0, 0.0, 0.0066666666, 0.02, 0.0, 0.0, 0.0, 0.0, 0.08, 0.04, 0.0, 0.0, 0.02, 0.0066666666, 0.0333333334, 0.0, 0.0933333334, 0.1266666666, 0.1, 0.02, 0.26, 0.0933333334, 0.0533333334, 0.046666666600000004]","[0.534, 0.5193333333]","[0.534, 0.5193333333, 0.0733333334, 0.0, 0.0733333334, 0.10666666659999999, 0.08, 0.04, 0.10666666659999999, 0.1266666666, 0.2333333334, 0.0266666666, 0.02, 0.17333333339999998, 0.0066666666, 0.41333333339999995, 0.1, 0.06666666660000001, 0.0733333334, 0.0333333334, 0.0, 0.0533333334, 0.0, 0.0333333334, 0.046666666600000004, 0.0, 0.0, 0.0066666666, 0.0, 0.0, 0.0, 0.0066666666, 0.02, 0.0, 0.0, 0.0, 0.0, 0.08, 0.04, 0.0, 0.0, 0.02, 0.0066666666, 0.0333333334, 0.0, 0.0933333334, 0.1266666666, 0.1, 0.02, 0.26, 0.0933333334, 0.0533333334, 0.046666666600000004]"
328,AO006,0,0,1,0.558,0.5716666667,0.0933333334,0.0133333334,0.0866666666,0.02,0.1066666665999999,0.0133333334,0.18,0.1133333334,0.3399999999999999,0.0,0.1266666666,0.1066666665999999,0.1,0.3933333334,0.1333333334,0.06,0.0133333334,0.0133333334,0.0,0.0533333334,0.0666666666,0.0,0.0266666666,0.08,0.0066666666,0.3733333334,0.0333333334,0.1133333334,0.0133333334,0.0533333334,0.0333333334,0.0133333334,0.0,0.0066666666,0.0,0.0533333334,0.0133333334,0.0,0.0,0.0,0.0133333334,0.0466666666,0.0,0.0533333334,0.08,0.0,0.0266666666,0.0066666666,0.0733333334,0.04,0.0133333334,"[0.0933333334, 0.0133333334, 0.0866666666, 0.02, 0.10666666659999999, 0.0133333334, 0.18, 0.1133333334, 0.33999999999999997, 0.0, 0.1266666666, 0.10666666659999999, 0.1, 0.3933333334, 0.1333333334, 0.06, 0.0133333334, 0.0133333334, 0.0, 0.0533333334, 0.06666666660000001, 0.0, 0.0266666666, 0.08, 0.0066666666, 0.3733333334, 0.0333333334, 0.1133333334, 0.0133333334, 0.0533333334, 0.0333333334, 0.0133333334, 0.0, 0.0066666666, 0.0, 0.0533333334, 0.0133333334, 0.0, 0.0, 0.0, 0.0133333334, 0.046666666600000004, 0.0, 0.0533333334, 0.08, 0.0, 0.0266666666, 0.0066666666, 0.0733333334, 0.04, 0.0133333334]","[0.558, 0.5716666667]","[0.558, 0.5716666667, 0.0933333334, 0.0133333334, 0.0866666666, 0.02, 0.10666666659999999, 0.0133333334, 0.18, 0.1133333334, 0.33999999999999997, 0.0, 0.1266666666, 0.10666666659999999, 0.1, 0.3933333334, 0.1333333334, 0.06, 0.0133333334, 0.0133333334, 0.0, 0.0533333334, 0.06666666660000001, 0.0, 0.0266666666, 0.08, 0.0066666666, 0.3733333334, 0.0333333334, 0.1133333334, 0.0133333334, 0.0533333334, 0.0333333334, 0.0133333334, 0.0, 0.0066666666, 0.0, 0.0533333334, 0.0133333334, 0.0, 0.0, 0.0, 0.0133333334, 0.046666666600000004, 0.0, 0.0533333334, 0.08, 0.0, 0.0266666666, 0.0066666666, 0.0733333334, 0.04, 0.0133333334]"
