stimulus,keller,Intensity,Pleasantness,Acid,Ammonia,Bakery,Burnt,Chemical,Cold,Decayed,Fish,Flower,Fruit,Garlic,Grass,Musky,Sour,Spices,Sweaty,Sweet,Warm,Wood,ratings,intensity_pleasantness,ratings_intensity_pleasantness
A12587,1,0.3089655172413793,0.4334482758620689,0.0091304347826086,0.0266666666666666,0.04,0.0508333333333333,0.0676,0.0258333333333333,0.0061538461538461,0.0108695652173913,0.0279166666666666,0.0416666666666666,0.048695652173913,0.0654166666666666,0.1159999999999999,0.1008333333333333,0.0495652173913043,0.0467999999999999,0.0495652173913043,0.0195833333333333,0.0925,"[0.0091304347826086, 0.0266666666666666, 0.04, 0.0508333333333333, 0.0676, 0.0258333333333333, 0.0061538461538461, 0.0108695652173913, 0.0279166666666666, 0.0416666666666666, 0.048695652173913, 0.0654166666666666, 0.1159999999999999, 0.1008333333333333, 0.0495652173913043, 0.0467999999999999, 0.0495652173913043, 0.0195833333333333, 0.0925]","[0.3089655172413793, 0.4334482758620689]","[0.3089655172413793, 0.4334482758620689, 0.0091304347826086, 0.0266666666666666, 0.04, 0.0508333333333333, 0.0676, 0.0258333333333333, 0.0061538461538461, 0.0108695652173913, 0.0279166666666666, 0.0416666666666666, 0.048695652173913, 0.0654166666666666, 0.1159999999999999, 0.1008333333333333, 0.0495652173913043, 0.0467999999999999, 0.0495652173913043, 0.0195833333333333, 0.0925]"
B12587,1,0.5860416666666667,0.2077083333333333,0.04,0.0629166666666666,0.005625,0.020625,0.0766666666666666,0.0002083333333333,0.0904166666666666,0.041875,0.0133333333333333,0.004375,0.0420833333333333,0.006875,0.12375,0.1377083333333333,0.0227083333333333,0.1614583333333333,0.0135416666666666,0.0208333333333333,0.0089583333333333,"[0.04, 0.0629166666666666, 0.005625, 0.020625, 0.0766666666666666, 0.0002083333333333, 0.0904166666666666, 0.041875, 0.0133333333333333, 0.004375, 0.0420833333333333, 0.006875, 0.12375, 0.1377083333333333, 0.0227083333333333, 0.1614583333333333, 0.0135416666666666, 0.0208333333333333, 0.0089583333333333]","[0.5860416666666667, 0.2077083333333333]","[0.5860416666666667, 0.2077083333333333, 0.04, 0.0629166666666666, 0.005625, 0.020625, 0.0766666666666666, 0.0002083333333333, 0.0904166666666666, 0.041875, 0.0133333333333333, 0.004375, 0.0420833333333333, 0.006875, 0.12375, 0.1377083333333333, 0.0227083333333333, 0.1614583333333333, 0.0135416666666666, 0.0208333333333333, 0.0089583333333333]"
A12741,1,0.2464516129032258,0.512258064516129,0.0123076923076923,0.0414814814814814,0.0003846153846153,0.0334615384615384,0.1171428571428571,0.0066666666666666,0.0129629629629629,0.0,0.0534482758620689,0.03,0.0181481481481481,0.013076923076923,0.1020689655172413,0.047037037037037,0.0546428571428571,0.0229629629629629,0.1044827586206896,0.0437931034482758,0.0161538461538461,"[0.0123076923076923, 0.0414814814814814, 0.0003846153846153, 0.0334615384615384, 0.1171428571428571, 0.0066666666666666, 0.0129629629629629, 0.0, 0.0534482758620689, 0.03, 0.0181481481481481, 0.013076923076923, 0.1020689655172413, 0.047037037037037, 0.0546428571428571, 0.0229629629629629, 0.1044827586206896, 0.0437931034482758, 0.0161538461538461]","[0.2464516129032258, 0.512258064516129]","[0.2464516129032258, 0.512258064516129, 0.0123076923076923, 0.0414814814814814, 0.0003846153846153, 0.0334615384615384, 0.1171428571428571, 0.0066666666666666, 0.0129629629629629, 0.0, 0.0534482758620689, 0.03, 0.0181481481481481, 0.013076923076923, 0.1020689655172413, 0.047037037037037, 0.0546428571428571, 0.0229629629629629, 0.1044827586206896, 0.0437931034482758, 0.0161538461538461]"
B12741,1,0.4475,0.4945833333333334,0.0063636363636363,0.0337209302325581,0.036590909090909,0.0509302325581395,0.0886363636363636,0.0268181818181818,0.0174418604651162,0.0104651162790697,0.0679545454545454,0.0747727272727272,0.0155813953488372,0.0145454545454545,0.0363636363636363,0.0127906976744186,0.0362222222222222,0.0344186046511627,0.1967391304347826,0.0217777777777777,0.0423255813953488,"[0.0063636363636363, 0.0337209302325581, 0.036590909090909, 0.0509302325581395, 0.0886363636363636, 0.0268181818181818, 0.0174418604651162, 0.0104651162790697, 0.0679545454545454, 0.0747727272727272, 0.0155813953488372, 0.0145454545454545, 0.0363636363636363, 0.0127906976744186, 0.0362222222222222, 0.0344186046511627, 0.1967391304347826, 0.0217777777777777, 0.0423255813953488]","[0.4475, 0.4945833333333334]","[0.4475, 0.4945833333333334, 0.0063636363636363, 0.0337209302325581, 0.036590909090909, 0.0509302325581395, 0.0886363636363636, 0.0268181818181818, 0.0174418604651162, 0.0104651162790697, 0.0679545454545454, 0.0747727272727272, 0.0155813953488372, 0.0145454545454545, 0.0363636363636363, 0.0127906976744186, 0.0362222222222222, 0.0344186046511627, 0.1967391304347826, 0.0217777777777777, 0.0423255813953488]"
A12748,1,0.573404255319149,0.3274468085106383,0.0565217391304347,0.0267391304347826,0.0063043478260869,0.0502173913043478,0.087391304347826,0.0280434782608695,0.0547826086956521,0.0169565217391304,0.0263043478260869,0.0097826086956521,0.0778260869565217,0.042391304347826,0.0971739130434782,0.0804347826086956,0.0697826086956521,0.0358695652173913,0.0597826086956521,0.027391304347826,0.0158695652173913,"[0.0565217391304347, 0.0267391304347826, 0.0063043478260869, 0.0502173913043478, 0.087391304347826, 0.0280434782608695, 0.0547826086956521, 0.0169565217391304, 0.0263043478260869, 0.0097826086956521, 0.0778260869565217, 0.042391304347826, 0.0971739130434782, 0.0804347826086956, 0.0697826086956521, 0.0358695652173913, 0.0597826086956521, 0.027391304347826, 0.0158695652173913]","[0.573404255319149, 0.3274468085106383]","[0.573404255319149, 0.3274468085106383, 0.0565217391304347, 0.0267391304347826, 0.0063043478260869, 0.0502173913043478, 0.087391304347826, 0.0280434782608695, 0.0547826086956521, 0.0169565217391304, 0.0263043478260869, 0.0097826086956521, 0.0778260869565217, 0.042391304347826, 0.0971739130434782, 0.0804347826086956, 0.0697826086956521, 0.0358695652173913, 0.0597826086956521, 0.027391304347826, 0.0158695652173913]"
B12748,1,0.6071428571428572,0.2940816326530612,0.0640425531914893,0.0446808510638297,0.0017021276595744,0.1214583333333333,0.0761702127659574,0.0170212765957446,0.0568085106382978,0.0331914893617021,0.0002127659574468,0.0002127659574468,0.0959574468085106,0.0125531914893617,0.0814893617021276,0.0310416666666666,0.1017021276595744,0.0685106382978723,0.0217021276595744,0.0606382978723404,0.0474468085106382,"[0.0640425531914893, 0.0446808510638297, 0.0017021276595744, 0.1214583333333333, 0.0761702127659574, 0.0170212765957446, 0.0568085106382978, 0.0331914893617021, 0.0002127659574468, 0.0002127659574468, 0.0959574468085106, 0.0125531914893617, 0.0814893617021276, 0.0310416666666666, 0.1017021276595744, 0.0685106382978723, 0.0217021276595744, 0.0606382978723404, 0.0474468085106382]","[0.6071428571428572, 0.2940816326530612]","[0.6071428571428572, 0.2940816326530612, 0.0640425531914893, 0.0446808510638297, 0.0017021276595744, 0.1214583333333333, 0.0761702127659574, 0.0170212765957446, 0.0568085106382978, 0.0331914893617021, 0.0002127659574468, 0.0002127659574468, 0.0959574468085106, 0.0125531914893617, 0.0814893617021276, 0.0310416666666666, 0.1017021276595744, 0.0685106382978723, 0.0217021276595744, 0.0606382978723404, 0.0474468085106382]"
A12810,1,0.5202173913043479,0.7243478260869566,0.0255555555555555,0.0131111111111111,0.0917777777777777,0.0126666666666666,0.0806666666666666,0.054,0.0002222222222222,0.0042222222222222,0.146,0.148,0.006,0.0148888888888888,0.0093333333333333,0.0411111111111111,0.0282222222222222,0.016,0.2515555555555555,0.03,0.0291304347826086,"[0.0255555555555555, 0.0131111111111111, 0.0917777777777777, 0.0126666666666666, 0.0806666666666666, 0.054, 0.0002222222222222, 0.0042222222222222, 0.146, 0.148, 0.006, 0.0148888888888888, 0.0093333333333333, 0.0411111111111111, 0.0282222222222222, 0.016, 0.2515555555555555, 0.03, 0.0291304347826086]","[0.5202173913043479, 0.7243478260869566]","[0.5202173913043479, 0.7243478260869566, 0.0255555555555555, 0.0131111111111111, 0.0917777777777777, 0.0126666666666666, 0.0806666666666666, 0.054, 0.0002222222222222, 0.0042222222222222, 0.146, 0.148, 0.006, 0.0148888888888888, 0.0093333333333333, 0.0411111111111111, 0.0282222222222222, 0.016, 0.2515555555555555, 0.03, 0.0291304347826086]"
B12810,1,0.6570370370370371,0.6929629629629629,0.0244230769230769,0.0092307692307692,0.0673584905660377,0.0240384615384615,0.0659615384615384,0.008076923076923,0.0107692307692307,0.0038461538461538,0.0724528301886792,0.1348076923076923,0.0067307692307692,0.003076923076923,0.0242307692307692,0.0194230769230769,0.0388461538461538,0.0019230769230769,0.3312962962962962,0.0469811320754717,0.0409615384615384,"[0.0244230769230769, 0.0092307692307692, 0.0673584905660377, 0.0240384615384615, 0.0659615384615384, 0.008076923076923, 0.0107692307692307, 0.0038461538461538, 0.0724528301886792, 0.1348076923076923, 0.0067307692307692, 0.003076923076923, 0.0242307692307692, 0.0194230769230769, 0.0388461538461538, 0.0019230769230769, 0.3312962962962962, 0.0469811320754717, 0.0409615384615384]","[0.6570370370370371, 0.6929629629629629]","[0.6570370370370371, 0.6929629629629629, 0.0244230769230769, 0.0092307692307692, 0.0673584905660377, 0.0240384615384615, 0.0659615384615384, 0.008076923076923, 0.0107692307692307, 0.0038461538461538, 0.0724528301886792, 0.1348076923076923, 0.0067307692307692, 0.003076923076923, 0.0242307692307692, 0.0194230769230769, 0.0388461538461538, 0.0019230769230769, 0.3312962962962962, 0.0469811320754717, 0.0409615384615384]"
A12813,1,0.332051282051282,0.6141025641025641,0.0169696969696969,0.016060606060606,0.0387878787878787,0.0135294117647058,0.0879411764705882,0.0284848484848484,0.0021212121212121,0.0,0.066060606060606,0.1318181818181818,0.016060606060606,0.0473529411764705,0.0276470588235294,0.0275757575757575,0.0611764705882352,0.0,0.1944444444444444,0.0272727272727272,0.0291176470588235,"[0.0169696969696969, 0.016060606060606, 0.0387878787878787, 0.0135294117647058, 0.0879411764705882, 0.0284848484848484, 0.0021212121212121, 0.0, 0.066060606060606, 0.1318181818181818, 0.016060606060606, 0.0473529411764705, 0.0276470588235294, 0.0275757575757575, 0.0611764705882352, 0.0, 0.1944444444444444, 0.0272727272727272, 0.0291176470588235]","[0.332051282051282, 0.6141025641025641]","[0.332051282051282, 0.6141025641025641, 0.0169696969696969, 0.016060606060606, 0.0387878787878787, 0.0135294117647058, 0.0879411764705882, 0.0284848484848484, 0.0021212121212121, 0.0, 0.066060606060606, 0.1318181818181818, 0.016060606060606, 0.0473529411764705, 0.0276470588235294, 0.0275757575757575, 0.0611764705882352, 0.0, 0.1944444444444444, 0.0272727272727272, 0.0291176470588235]"
B12813,1,0.54,0.6485185185185185,0.040566037735849,0.0152830188679245,0.0258490566037735,0.0339622641509433,0.0809433962264151,0.040188679245283,0.0015094339622641,0.000188679245283,0.0954716981132075,0.1086792452830188,0.0028301886792452,0.0158490566037735,0.0266037735849056,0.0333962264150943,0.0339622641509433,0.020377358490566,0.2348148148148148,0.0535849056603773,0.0283018867924528,"[0.040566037735849, 0.0152830188679245, 0.0258490566037735, 0.0339622641509433, 0.0809433962264151, 0.040188679245283, 0.0015094339622641, 0.000188679245283, 0.0954716981132075, 0.1086792452830188, 0.0028301886792452, 0.0158490566037735, 0.0266037735849056, 0.0333962264150943, 0.0339622641509433, 0.020377358490566, 0.2348148148148148, 0.0535849056603773, 0.0283018867924528]","[0.54, 0.6485185185185185]","[0.54, 0.6485185185185185, 0.040566037735849, 0.0152830188679245, 0.0258490566037735, 0.0339622641509433, 0.0809433962264151, 0.040188679245283, 0.0015094339622641, 0.000188679245283, 0.0954716981132075, 0.1086792452830188, 0.0028301886792452, 0.0158490566037735, 0.0266037735849056, 0.0333962264150943, 0.0339622641509433, 0.020377358490566, 0.2348148148148148, 0.0535849056603773, 0.0283018867924528]"
A13187,1,0.2944444444444444,0.4959259259259259,0.0466666666666666,0.0008333333333333,0.0291666666666666,0.0316,0.1056,0.0444,0.0036,0.0,0.0375,0.01375,0.0333333333333333,0.0179166666666666,0.0732,0.0148,0.03,0.0720833333333333,0.0732,0.0523076923076923,0.0291666666666666,"[0.0466666666666666, 0.0008333333333333, 0.0291666666666666, 0.0316, 0.1056, 0.0444, 0.0036, 0.0, 0.0375, 0.01375, 0.0333333333333333, 0.0179166666666666, 0.0732, 0.0148, 0.03, 0.0720833333333333, 0.0732, 0.0523076923076923, 0.0291666666666666]","[0.2944444444444444, 0.4959259259259259]","[0.2944444444444444, 0.4959259259259259, 0.0466666666666666, 0.0008333333333333, 0.0291666666666666, 0.0316, 0.1056, 0.0444, 0.0036, 0.0, 0.0375, 0.01375, 0.0333333333333333, 0.0179166666666666, 0.0732, 0.0148, 0.03, 0.0720833333333333, 0.0732, 0.0523076923076923, 0.0291666666666666]"
B13187,1,0.5804081632653061,0.6034693877551021,0.073125,0.0360416666666666,0.0314893617021276,0.0074468085106382,0.0975,0.035625,0.0106382978723404,0.0042553191489361,0.1004255319148936,0.1202127659574468,0.0004255319148936,0.014375,0.0125531914893617,0.0787234042553191,0.042127659574468,0.0053191489361702,0.2159574468085106,0.0395744680851063,0.0225531914893617,"[0.073125, 0.0360416666666666, 0.0314893617021276, 0.0074468085106382, 0.0975, 0.035625, 0.0106382978723404, 0.0042553191489361, 0.1004255319148936, 0.1202127659574468, 0.0004255319148936, 0.014375, 0.0125531914893617, 0.0787234042553191, 0.042127659574468, 0.0053191489361702, 0.2159574468085106, 0.0395744680851063, 0.0225531914893617]","[0.5804081632653061, 0.6034693877551021]","[0.5804081632653061, 0.6034693877551021, 0.073125, 0.0360416666666666, 0.0314893617021276, 0.0074468085106382, 0.0975, 0.035625, 0.0106382978723404, 0.0042553191489361, 0.1004255319148936, 0.1202127659574468, 0.0004255319148936, 0.014375, 0.0125531914893617, 0.0787234042553191, 0.042127659574468, 0.0053191489361702, 0.2159574468085106, 0.0395744680851063, 0.0225531914893617]"
A13204,1,0.184,0.5047999999999999,0.0075,0.0233333333333333,0.0668421052631579,0.0415,0.0372727272727272,0.0005,0.017,0.0,0.0735,0.009,0.083,0.0005263157894736,0.0425,0.0609523809523809,0.033,0.0545,0.108695652173913,0.0168181818181818,0.0184210526315789,"[0.0075, 0.0233333333333333, 0.0668421052631579, 0.0415, 0.0372727272727272, 0.0005, 0.017, 0.0, 0.0735, 0.009, 0.083, 0.0005263157894736, 0.0425, 0.0609523809523809, 0.033, 0.0545, 0.108695652173913, 0.0168181818181818, 0.0184210526315789]","[0.184, 0.5047999999999999]","[0.184, 0.5047999999999999, 0.0075, 0.0233333333333333, 0.0668421052631579, 0.0415, 0.0372727272727272, 0.0005, 0.017, 0.0, 0.0735, 0.009, 0.083, 0.0005263157894736, 0.0425, 0.0609523809523809, 0.033, 0.0545, 0.108695652173913, 0.0168181818181818, 0.0184210526315789]"
B13204,1,0.484,0.4504444444444444,0.0272093023255813,0.0646511627906976,0.0658139534883721,0.057906976744186,0.1077272727272727,0.024090909090909,0.0426666666666666,0.0153488372093023,0.0241860465116279,0.0067441860465116,0.0106976744186046,0.0334883720930232,0.0262790697674418,0.0216279069767441,0.0830232558139534,0.0451162790697674,0.0895348837209302,0.0863636363636363,0.0406976744186046,"[0.0272093023255813, 0.0646511627906976, 0.0658139534883721, 0.057906976744186, 0.1077272727272727, 0.024090909090909, 0.0426666666666666, 0.0153488372093023, 0.0241860465116279, 0.0067441860465116, 0.0106976744186046, 0.0334883720930232, 0.0262790697674418, 0.0216279069767441, 0.0830232558139534, 0.0451162790697674, 0.0895348837209302, 0.0863636363636363, 0.0406976744186046]","[0.484, 0.4504444444444444]","[0.484, 0.4504444444444444, 0.0272093023255813, 0.0646511627906976, 0.0658139534883721, 0.057906976744186, 0.1077272727272727, 0.024090909090909, 0.0426666666666666, 0.0153488372093023, 0.0241860465116279, 0.0067441860465116, 0.0106976744186046, 0.0334883720930232, 0.0262790697674418, 0.0216279069767441, 0.0830232558139534, 0.0451162790697674, 0.0895348837209302, 0.0863636363636363, 0.0406976744186046]"
A13216,1,0.2306451612903226,0.5058064516129032,0.055,0.0564,0.0029166666666666,0.0139999999999999,0.0452,0.045,0.0525,0.0345833333333333,0.0215384615384615,0.0056,0.0324,0.074,0.072,0.0187999999999999,0.0324,0.0564,0.038076923076923,0.02,0.075,"[0.055, 0.0564, 0.0029166666666666, 0.0139999999999999, 0.0452, 0.045, 0.0525, 0.0345833333333333, 0.0215384615384615, 0.0056, 0.0324, 0.074, 0.072, 0.0187999999999999, 0.0324, 0.0564, 0.038076923076923, 0.02, 0.075]","[0.2306451612903226, 0.5058064516129032]","[0.2306451612903226, 0.5058064516129032, 0.055, 0.0564, 0.0029166666666666, 0.0139999999999999, 0.0452, 0.045, 0.0525, 0.0345833333333333, 0.0215384615384615, 0.0056, 0.0324, 0.074, 0.072, 0.0187999999999999, 0.0324, 0.0564, 0.038076923076923, 0.02, 0.075]"
B13216,1,0.5476,0.4992,0.0285106382978723,0.0306382978723404,0.0146808510638297,0.016595744680851,0.133125,0.0148936170212765,0.0533333333333333,0.0070212765957446,0.1320833333333333,0.0191489361702127,0.0002127659574468,0.0482978723404255,0.0766666666666666,0.041063829787234,0.0638297872340425,0.0176595744680851,0.110625,0.0478723404255319,0.0593617021276595,"[0.0285106382978723, 0.0306382978723404, 0.0146808510638297, 0.016595744680851, 0.133125, 0.0148936170212765, 0.0533333333333333, 0.0070212765957446, 0.1320833333333333, 0.0191489361702127, 0.0002127659574468, 0.0482978723404255, 0.0766666666666666, 0.041063829787234, 0.0638297872340425, 0.0176595744680851, 0.110625, 0.0478723404255319, 0.0593617021276595]","[0.5476, 0.4992]","[0.5476, 0.4992, 0.0285106382978723, 0.0306382978723404, 0.0146808510638297, 0.016595744680851, 0.133125, 0.0148936170212765, 0.0533333333333333, 0.0070212765957446, 0.1320833333333333, 0.0191489361702127, 0.0002127659574468, 0.0482978723404255, 0.0766666666666666, 0.041063829787234, 0.0638297872340425, 0.0176595744680851, 0.110625, 0.0478723404255319, 0.0593617021276595]"
A13436,1,0.5246,0.2828,0.0295833333333333,0.089375,0.01875,0.0583333333333333,0.0746938775510204,0.0004166666666666,0.0616326530612244,0.0320833333333333,0.0002083333333333,0.0004166666666666,0.1010416666666666,0.008125,0.1158333333333333,0.0985416666666666,0.1110416666666666,0.0666666666666666,0.0116666666666666,0.0485416666666666,0.0116666666666666,"[0.0295833333333333, 0.089375, 0.01875, 0.0583333333333333, 0.0746938775510204, 0.0004166666666666, 0.0616326530612244, 0.0320833333333333, 0.0002083333333333, 0.0004166666666666, 0.1010416666666666, 0.008125, 0.1158333333333333, 0.0985416666666666, 0.1110416666666666, 0.0666666666666666, 0.0116666666666666, 0.0485416666666666, 0.0116666666666666]","[0.5246, 0.2828]","[0.5246, 0.2828, 0.0295833333333333, 0.089375, 0.01875, 0.0583333333333333, 0.0746938775510204, 0.0004166666666666, 0.0616326530612244, 0.0320833333333333, 0.0002083333333333, 0.0004166666666666, 0.1010416666666666, 0.008125, 0.1158333333333333, 0.0985416666666666, 0.1110416666666666, 0.0666666666666666, 0.0116666666666666, 0.0485416666666666, 0.0116666666666666]"
B13436,1,0.6124,0.2656,0.0746,0.0559999999999999,0.0212,0.1052,0.0838,0.0032,0.0852,0.065,0.0028,0.008,0.064,0.013,0.0584,0.0698,0.066,0.0288,0.0048,0.0532,0.017,"[0.0746, 0.0559999999999999, 0.0212, 0.1052, 0.0838, 0.0032, 0.0852, 0.065, 0.0028, 0.008, 0.064, 0.013, 0.0584, 0.0698, 0.066, 0.0288, 0.0048, 0.0532, 0.017]","[0.6124, 0.2656]","[0.6124, 0.2656, 0.0746, 0.0559999999999999, 0.0212, 0.1052, 0.0838, 0.0032, 0.0852, 0.065, 0.0028, 0.008, 0.064, 0.013, 0.0584, 0.0698, 0.066, 0.0288, 0.0048, 0.0532, 0.017]"
A13561,1,0.0821739130434782,0.5269565217391304,0.0511764705882352,0.0,0.0416666666666666,0.035,0.058235294117647,0.1076470588235294,0.0527777777777777,0.0088235294117647,0.1125,0.0047058823529411,0.0,0.0,0.0276470588235294,0.1105882352941176,0.0576470588235294,0.04125,0.09,0.0076470588235294,0.0105882352941176,"[0.0511764705882352, 0.0, 0.0416666666666666, 0.035, 0.058235294117647, 0.1076470588235294, 0.0527777777777777, 0.0088235294117647, 0.1125, 0.0047058823529411, 0.0, 0.0, 0.0276470588235294, 0.1105882352941176, 0.0576470588235294, 0.04125, 0.09, 0.0076470588235294, 0.0105882352941176]","[0.0821739130434782, 0.5269565217391304]","[0.0821739130434782, 0.5269565217391304, 0.0511764705882352, 0.0, 0.0416666666666666, 0.035, 0.058235294117647, 0.1076470588235294, 0.0527777777777777, 0.0088235294117647, 0.1125, 0.0047058823529411, 0.0, 0.0, 0.0276470588235294, 0.1105882352941176, 0.0576470588235294, 0.04125, 0.09, 0.0076470588235294, 0.0105882352941176]"
B13561,1,0.4332558139534883,0.4948837209302326,0.0584999999999999,0.07,0.033,0.02975,0.091,0.024047619047619,0.0255,0.00625,0.0675609756097561,0.0956097560975609,0.024,0.00475,0.04675,0.0955,0.0165,0.009,0.1514634146341463,0.06275,0.0085365853658536,"[0.0584999999999999, 0.07, 0.033, 0.02975, 0.091, 0.024047619047619, 0.0255, 0.00625, 0.0675609756097561, 0.0956097560975609, 0.024, 0.00475, 0.04675, 0.0955, 0.0165, 0.009, 0.1514634146341463, 0.06275, 0.0085365853658536]","[0.4332558139534883, 0.4948837209302326]","[0.4332558139534883, 0.4948837209302326, 0.0584999999999999, 0.07, 0.033, 0.02975, 0.091, 0.024047619047619, 0.0255, 0.00625, 0.0675609756097561, 0.0956097560975609, 0.024, 0.00475, 0.04675, 0.0955, 0.0165, 0.009, 0.1514634146341463, 0.06275, 0.0085365853658536]"
A14104,1,0.2305555555555555,0.475,0.006,0.0064285714285714,0.0092857142857142,0.1014285714285714,0.0614285714285714,0.0,0.0878571428571428,0.0,0.0685714285714285,0.0235714285714285,0.0592857142857142,0.0,0.024,0.022,0.1326666666666666,0.0007142857142857,0.022,0.1053333333333333,0.0173333333333333,"[0.006, 0.0064285714285714, 0.0092857142857142, 0.1014285714285714, 0.0614285714285714, 0.0, 0.0878571428571428, 0.0, 0.0685714285714285, 0.0235714285714285, 0.0592857142857142, 0.0, 0.024, 0.022, 0.1326666666666666, 0.0007142857142857, 0.022, 0.1053333333333333, 0.0173333333333333]","[0.2305555555555555, 0.475]","[0.2305555555555555, 0.475, 0.006, 0.0064285714285714, 0.0092857142857142, 0.1014285714285714, 0.0614285714285714, 0.0, 0.0878571428571428, 0.0, 0.0685714285714285, 0.0235714285714285, 0.0592857142857142, 0.0, 0.024, 0.022, 0.1326666666666666, 0.0007142857142857, 0.022, 0.1053333333333333, 0.0173333333333333]"
B14104,1,0.4545833333333333,0.4375,0.1078260869565217,0.0218181818181818,0.0102272727272727,0.0461363636363636,0.2284782608695652,0.025,0.0079545454545454,0.0,0.026590909090909,0.0,0.0204545454545454,0.0172727272727272,0.016590909090909,0.0359090909090909,0.1270454545454545,0.0143181818181818,0.0195454545454545,0.0555555555555555,0.0533333333333333,"[0.1078260869565217, 0.0218181818181818, 0.0102272727272727, 0.0461363636363636, 0.2284782608695652, 0.025, 0.0079545454545454, 0.0, 0.026590909090909, 0.0, 0.0204545454545454, 0.0172727272727272, 0.016590909090909, 0.0359090909090909, 0.1270454545454545, 0.0143181818181818, 0.0195454545454545, 0.0555555555555555, 0.0533333333333333]","[0.4545833333333333, 0.4375]","[0.4545833333333333, 0.4375, 0.1078260869565217, 0.0218181818181818, 0.0102272727272727, 0.0461363636363636, 0.2284782608695652, 0.025, 0.0079545454545454, 0.0, 0.026590909090909, 0.0, 0.0204545454545454, 0.0172727272727272, 0.016590909090909, 0.0359090909090909, 0.1270454545454545, 0.0143181818181818, 0.0195454545454545, 0.0555555555555555, 0.0533333333333333]"
A14228,1,0.1652631578947368,0.4642105263157894,0.0391666666666666,0.0416666666666666,0.0346153846153846,0.0383333333333333,0.1476923076923077,0.0575,0.0066666666666666,0.05,0.06,0.0125,0.0608333333333333,0.0328571428571428,0.0146153846153846,0.1191666666666666,0.07,0.1371428571428571,0.1033333333333333,0.1015384615384615,0.023076923076923,"[0.0391666666666666, 0.0416666666666666, 0.0346153846153846, 0.0383333333333333, 0.1476923076923077, 0.0575, 0.0066666666666666, 0.05, 0.06, 0.0125, 0.0608333333333333, 0.0328571428571428, 0.0146153846153846, 0.1191666666666666, 0.07, 0.1371428571428571, 0.1033333333333333, 0.1015384615384615, 0.023076923076923]","[0.1652631578947368, 0.4642105263157894]","[0.1652631578947368, 0.4642105263157894, 0.0391666666666666, 0.0416666666666666, 0.0346153846153846, 0.0383333333333333, 0.1476923076923077, 0.0575, 0.0066666666666666, 0.05, 0.06, 0.0125, 0.0608333333333333, 0.0328571428571428, 0.0146153846153846, 0.1191666666666666, 0.07, 0.1371428571428571, 0.1033333333333333, 0.1015384615384615, 0.023076923076923]"
B14228,1,0.23,0.5235714285714286,0.0492307692307692,0.0,0.0,0.0025,0.0208333333333333,0.0776923076923076,0.0,0.0,0.1253846153846153,0.0961538461538461,0.0083333333333333,0.1014285714285714,0.0508333333333333,0.0653846153846153,0.0783333333333333,0.045,0.1569230769230769,0.0416666666666666,0.0316666666666666,"[0.0492307692307692, 0.0, 0.0, 0.0025, 0.0208333333333333, 0.0776923076923076, 0.0, 0.0, 0.1253846153846153, 0.0961538461538461, 0.0083333333333333, 0.1014285714285714, 0.0508333333333333, 0.0653846153846153, 0.0783333333333333, 0.045, 0.1569230769230769, 0.0416666666666666, 0.0316666666666666]","[0.23, 0.5235714285714286]","[0.23, 0.5235714285714286, 0.0492307692307692, 0.0, 0.0, 0.0025, 0.0208333333333333, 0.0776923076923076, 0.0, 0.0, 0.1253846153846153, 0.0961538461538461, 0.0083333333333333, 0.1014285714285714, 0.0508333333333333, 0.0653846153846153, 0.0783333333333333, 0.045, 0.1569230769230769, 0.0416666666666666, 0.0316666666666666]"
A14257,1,0.21,0.5333333333333333,0.0055,0.0,0.0834999999999999,0.033,0.085,0.0015,0.0,0.0,0.051,0.0,0.0038095238095238,0.03,0.0871428571428571,0.0238095238095238,0.0595238095238095,0.0219047619047619,0.0595238095238095,0.0519047619047619,0.0595454545454545,"[0.0055, 0.0, 0.0834999999999999, 0.033, 0.085, 0.0015, 0.0, 0.0, 0.051, 0.0, 0.0038095238095238, 0.03, 0.0871428571428571, 0.0238095238095238, 0.0595238095238095, 0.0219047619047619, 0.0595238095238095, 0.0519047619047619, 0.0595454545454545]","[0.21, 0.5333333333333333]","[0.21, 0.5333333333333333, 0.0055, 0.0, 0.0834999999999999, 0.033, 0.085, 0.0015, 0.0, 0.0, 0.051, 0.0, 0.0038095238095238, 0.03, 0.0871428571428571, 0.0238095238095238, 0.0595238095238095, 0.0219047619047619, 0.0595238095238095, 0.0519047619047619, 0.0595454545454545]"
